"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,1.6,47.744673,0.213023288082392,47.744673,0.213023288082392,"GP-UCB"
"2",2,1.6,49.424401,0.213426339991999,59.829329,0.182229864402968,"GP-UCB"
"3",3,1.6,50.7226,0.215661215669379,66.113879,0.166663966153747,"GP-UCB"
"4",4,1.6,51.673536,0.220088520685119,70.20859,0.157359357319238,"GP-UCB"
"5",5,1.6,52.634632,0.221447448469611,73.194733,0.15102947368995,"GP-UCB"
"6",6,1.6,53.28106,0.224645692623654,75.468269,0.146902184376344,"GP-UCB"
"7",7,1.6,53.799789,0.229923630490939,77.411137,0.143952962196877,"GP-UCB"
"8",8,1.6,54.136205,0.229528281612536,78.891171,0.141518399784705,"GP-UCB"
"9",9,1.6,54.575755,0.23449481394004,80.220628,0.1385247740726,"GP-UCB"
"10",10,1.6,55.682344,0.235776290933807,81.35831,0.135762609127085,"GP-UCB"
"11",11,1.6,55.920274,0.238492952607277,82.408094,0.133334774709867,"GP-UCB"
"12",12,1.6,56.973559,0.242725946641205,83.340277,0.130876817119966,"GP-UCB"
"13",13,1.6,57.247051,0.247459678179239,84.204923,0.128358190388892,"GP-UCB"
"14",14,1.6,58.915815,0.250433722406766,84.967123,0.126398904123349,"GP-UCB"
"15",15,1.6,58.961192,0.254323685891885,85.651722,0.123943665762716,"GP-UCB"
"16",16,1.6,59.896426,0.253173640657721,86.241857,0.121671893381828,"GP-UCB"
"17",17,1.6,61.245576,0.258176626614175,86.813909,0.12010588735524,"GP-UCB"
"18",18,1.6,62.07781,0.260032587221355,87.343286,0.118012338903327,"GP-UCB"
"19",19,1.6,63.767872,0.262095266138125,87.814956,0.116244160559973,"GP-UCB"
"20",20,1.6,64.284047,0.26864933884137,88.276979,0.114666919922916,"GP-UCB"
"21",21,1.6,65.734163,0.266058398587771,88.742681,0.112772683909037,"GP-UCB"
"22",22,1.6,66.943032,0.266551667820442,89.112058,0.111180161473593,"GP-UCB"
"23",23,1.6,68.160735,0.268474637468931,89.475072,0.109656107753642,"GP-UCB"
"24",24,1.6,69.497751,0.265841344563346,89.79327,0.108415662679806,"GP-UCB"
"25",25,1.6,70.132553,0.267649257285933,90.108805,0.106954393329226,"GP-UCB"
"26",26,1.6,71.225887,0.268303495716892,90.426993,0.105217930554094,"GP-UCB"
"27",27,1.6,72.291709,0.264950330486101,90.689157,0.103958783827095,"GP-UCB"
"28",28,1.6,73.338851,0.264835548765208,90.987003,0.102562790686498,"GP-UCB"
"29",29,1.6,74.384009,0.263403056107534,91.239491,0.101285680281049,"GP-UCB"
"30",30,1.6,75.562342,0.2598846209246,91.451434,0.100225008014904,"GP-UCB"
"31",31,1.6,76.029361,0.256801462132253,91.603399,0.0992600789643425,"GP-UCB"
"32",32,1.6,77.023793,0.254418567205794,91.788129,0.0982357283108726,"GP-UCB"
"33",33,1.6,77.388306,0.256151478572804,91.959217,0.0972935782758989,"GP-UCB"
"34",34,1.6,78.179378,0.250766714150431,92.109443,0.0963832277869701,"GP-UCB"
"35",35,1.6,79.107017,0.246255949939203,92.26319,0.0954240875462711,"GP-UCB"
"36",36,1.6,79.863935,0.24097813506776,92.424442,0.09443996567966,"GP-UCB"
"37",37,1.6,80.517879,0.240503336202657,92.552516,0.0936580291145194,"GP-UCB"
"38",38,1.6,81.162702,0.238369225510943,92.692661,0.0927781864346125,"GP-UCB"
"39",39,1.6,81.704003,0.23412668071978,92.828327,0.0917171317711862,"GP-UCB"
"40",40,1.6,82.61954,0.226238378665597,92.915862,0.0910613229431091,"GP-UCB"
"41",41,1.6,83.098959,0.224550159559168,93.045985,0.0901418587696512,"GP-UCB"
