"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,0.8,47.909954,0.211741805288892,47.909954,0.211741805288892,"GP-UCB"
"2",2,0.8,49.401608,0.21485413604446,59.731509,0.18129855819066,"GP-UCB"
"3",3,0.8,50.167757,0.215037918931878,65.575443,0.16660330442245,"GP-UCB"
"4",4,0.8,51.055561,0.220767021165507,69.550469,0.159066447991057,"GP-UCB"
"5",5,0.8,51.850708,0.219985449049825,72.453505,0.153141998372961,"GP-UCB"
"6",6,0.8,52.540332,0.21970295758577,74.772771,0.148948087179471,"GP-UCB"
"7",7,0.8,53.544461,0.225164643469206,76.775292,0.14503708013103,"GP-UCB"
"8",8,0.8,53.906537,0.227600510805699,78.354674,0.141927416035503,"GP-UCB"
"9",9,0.8,54.697772,0.229166815600642,79.743016,0.139579162121802,"GP-UCB"
"10",10,0.8,54.359973,0.231766392509779,80.893446,0.137250606655895,"GP-UCB"
"11",11,0.8,55.35945,0.233856342878829,81.983819,0.134944722046936,"GP-UCB"
"12",12,0.8,56.074199,0.234781235154511,82.939331,0.132342008572362,"GP-UCB"
"13",13,0.8,56.48495,0.239212249184205,83.81513,0.129868461167562,"GP-UCB"
"14",14,0.8,56.789949,0.239981051042006,84.636649,0.128101539867917,"GP-UCB"
"15",15,0.8,57.039228,0.239947977577632,85.307474,0.126085701791885,"GP-UCB"
"16",16,0.8,57.256684,0.242700223943623,85.947348,0.124187849304516,"GP-UCB"
"17",17,0.8,57.797663,0.245303373285688,86.54305,0.1221725768968,"GP-UCB"
"18",18,0.8,58.450988,0.247230770774569,87.1195,0.120509648296447,"GP-UCB"
"19",19,0.8,58.624464,0.2497181493618,87.606738,0.11863043466134,"GP-UCB"
"20",20,0.8,59.234102,0.249663049767485,88.097003,0.117088143260231,"GP-UCB"
"21",21,0.8,59.833474,0.253555700362763,88.582092,0.115567196790659,"GP-UCB"
"22",22,0.8,60.479236,0.255138800997433,88.979857,0.114198027889769,"GP-UCB"
"23",23,0.8,60.695146,0.256348363424094,89.385878,0.112748677736569,"GP-UCB"
"24",24,0.8,61.472769,0.259932501597631,89.779629,0.111181367930483,"GP-UCB"
"25",25,0.8,61.489499,0.260794499265197,90.154739,0.109715427633009,"GP-UCB"
"26",26,0.8,62.060691,0.261850093615421,90.471321,0.108454432066557,"GP-UCB"
"27",27,0.8,62.595811,0.264716256580282,90.838222,0.106774435291763,"GP-UCB"
"28",28,0.8,63.107789,0.267561440418061,91.183059,0.10524654788085,"GP-UCB"
"29",29,0.8,63.641887,0.266678081110573,91.503374,0.103792128642827,"GP-UCB"
"30",30,0.8,64.488838,0.267602844131363,91.77651,0.102602944014302,"GP-UCB"
"31",31,0.8,64.683255,0.271492605068643,92.065441,0.101299406955504,"GP-UCB"
"32",32,0.8,65.584876,0.272034141868069,92.328986,0.0999333093908782,"GP-UCB"
"33",33,0.8,66.013725,0.27545550193233,92.576988,0.0985189308953364,"GP-UCB"
"34",34,0.8,66.743773,0.272978786474762,92.852586,0.0972042491965582,"GP-UCB"
"35",35,0.8,67.168292,0.275123708821667,93.111986,0.0958836084647299,"GP-UCB"
"36",36,0.8,67.702422,0.278157826122176,93.35134,0.0943899999133826,"GP-UCB"
"37",37,0.8,68.399367,0.278672133007056,93.577659,0.0929871169322043,"GP-UCB"
"38",38,0.8,69.241498,0.276941166662847,93.795656,0.091551599945122,"GP-UCB"
"39",39,0.8,70.139759,0.277740523170482,94.002398,0.0901596222524699,"GP-UCB"
"40",40,0.8,70.880617,0.277852706838715,94.188043,0.0888882971203274,"GP-UCB"
"41",41,0.8,71.326082,0.27733412002554,94.347659,0.087873321122104,"GP-UCB"
