"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,1.2,47.600393,0.210238076728374,47.600393,0.210238076728374,"GP-UCB"
"2",2,1.2,49.040025,0.213762298010998,59.41141,0.180644468732365,"GP-UCB"
"3",3,1.2,50.389308,0.21713219493461,65.669667,0.166975613792767,"GP-UCB"
"4",4,1.2,51.53784,0.218137188935678,69.672017,0.15859837179027,"GP-UCB"
"5",5,1.2,52.280772,0.220355010570375,72.7915,0.152435817329263,"GP-UCB"
"6",6,1.2,52.916288,0.225669582128685,75.155015,0.148949469513739,"GP-UCB"
"7",7,1.2,53.898257,0.226688812628617,77.057691,0.145217164055512,"GP-UCB"
"8",8,1.2,54.304028,0.228600645880652,78.623441,0.14194131195165,"GP-UCB"
"9",9,1.2,55.085439,0.234495960238689,80.029976,0.1393089633034,"GP-UCB"
"10",10,1.2,55.382506,0.237595644650806,81.231254,0.136334369513998,"GP-UCB"
"11",11,1.2,56.029673,0.238321841160865,82.295352,0.134341831811194,"GP-UCB"
"12",12,1.2,56.423374,0.240340871424442,83.160567,0.132135211114421,"GP-UCB"
"13",13,1.2,56.755176,0.245032473615672,83.950537,0.129869422794054,"GP-UCB"
"14",14,1.2,57.552552,0.247394987634593,84.726617,0.127443407576636,"GP-UCB"
"15",15,1.2,58.1909,0.251843299882625,85.45433,0.125608271387254,"GP-UCB"
"16",16,1.2,59.15452,0.253509979712715,86.078502,0.123594078843738,"GP-UCB"
"17",17,1.2,59.708051,0.256919679957248,86.707434,0.121731497901416,"GP-UCB"
"18",18,1.2,60.332322,0.259496315716849,87.197431,0.120275806918918,"GP-UCB"
"19",19,1.2,61.315256,0.26148439208522,87.708075,0.1184394432299,"GP-UCB"
"20",20,1.2,62.308983,0.262979131327797,88.142888,0.117183187010242,"GP-UCB"
"21",21,1.2,63.079302,0.2657968368155,88.60919,0.115323693627204,"GP-UCB"
"22",22,1.2,64.025366,0.267148828131889,88.995798,0.113992079960623,"GP-UCB"
"23",23,1.2,64.944683,0.271183233966611,89.381756,0.112461975410526,"GP-UCB"
"24",24,1.2,66.171461,0.272631972755957,89.817283,0.110675540063322,"GP-UCB"
"25",25,1.2,66.806936,0.275403423819995,90.185008,0.109063171169392,"GP-UCB"
"26",26,1.2,68.158453,0.270087560792289,90.524781,0.10744172758145,"GP-UCB"
"27",27,1.2,69.133324,0.271865369664885,90.833712,0.10614532792907,"GP-UCB"
"28",28,1.2,70.157833,0.274491778162915,91.153547,0.104644719697724,"GP-UCB"
"29",29,1.2,71.214152,0.274165611275977,91.441174,0.10316348617927,"GP-UCB"
"30",30,1.2,72.366684,0.272444031943202,91.708641,0.101614786122827,"GP-UCB"
"31",31,1.2,73.504381,0.271171078323364,91.985607,0.0999596142829886,"GP-UCB"
"32",32,1.2,74.909081,0.266648022575338,92.244989,0.0984393891555694,"GP-UCB"
"33",33,1.2,75.533883,0.266285838102571,92.500906,0.0970535757588207,"GP-UCB"
"34",34,1.2,76.562651,0.263818660069298,92.687048,0.0958173459815533,"GP-UCB"
"35",35,1.2,77.537272,0.26007122862054,92.889674,0.0944207992664,"GP-UCB"
"36",36,1.2,78.363402,0.257924252645326,93.080478,0.0931643495804853,"GP-UCB"
"37",37,1.2,79.29327,0.254640334359461,93.222372,0.0922988933732869,"GP-UCB"
"38",38,1.2,80.410163,0.248041225281781,93.382338,0.0910462471455443,"GP-UCB"
"39",39,1.2,80.893697,0.245909588863079,93.53074,0.0899962770020373,"GP-UCB"
"40",40,1.2,81.713243,0.241528290775262,93.671824,0.088962027323645,"GP-UCB"
"41",41,1.2,82.394739,0.23706323112778,93.772781,0.0880948108640572,"GP-UCB"
