"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,2.2,47.713135,0.209279904171439,47.713135,0.209279904171439,"GP-UCB"
"2",2,2.2,49.442176,0.211737995910969,59.813301,0.178389368394015,"GP-UCB"
"3",3,2.2,50.678151,0.215264736247689,66.071505,0.163639598252712,"GP-UCB"
"4",4,2.2,51.769962,0.218370407009103,70.317229,0.154568648534775,"GP-UCB"
"5",5,2.2,52.40853,0.221462355775,73.390254,0.14854144470695,"GP-UCB"
"6",6,2.2,52.944068,0.221754403416665,75.651343,0.144018455623545,"GP-UCB"
"7",7,2.2,53.787907,0.227216233699577,77.518894,0.140179695307038,"GP-UCB"
"8",8,2.2,54.146048,0.229726102892999,78.982581,0.138077584758661,"GP-UCB"
"9",9,2.2,54.833392,0.232114799544213,80.271418,0.135407744921279,"GP-UCB"
"10",10,2.2,55.440554,0.233906939514294,81.327542,0.132798453743842,"GP-UCB"
"11",11,2.2,56.389135,0.236371379039554,82.308362,0.130318115911906,"GP-UCB"
"12",12,2.2,57.126657,0.239519300606384,83.203831,0.128010340426348,"GP-UCB"
"13",13,2.2,57.626578,0.244776444683264,84.104279,0.125627580080584,"GP-UCB"
"14",14,2.2,58.716826,0.244104976251029,84.803422,0.123414751464643,"GP-UCB"
"15",15,2.2,59.678724,0.245645295876638,85.432814,0.12140756856107,"GP-UCB"
"16",16,2.2,60.238614,0.249696409488786,85.985461,0.119824637254269,"GP-UCB"
"17",17,2.2,61.010154,0.254798606547638,86.541452,0.118182980724226,"GP-UCB"
"18",18,2.2,61.866776,0.259154124286294,87.055886,0.116537366133232,"GP-UCB"
"19",19,2.2,62.56714,0.258198768526201,87.456916,0.115132117801026,"GP-UCB"
"20",20,2.2,63.480415,0.260303074097898,87.870468,0.114129914763142,"GP-UCB"
"21",21,2.2,64.53222,0.258919781249854,88.293141,0.11269328893128,"GP-UCB"
"22",22,2.2,65.055323,0.263039834707657,88.650555,0.111645153581467,"GP-UCB"
"23",23,2.2,65.699677,0.26489083372957,88.948249,0.110491314226286,"GP-UCB"
"24",24,2.2,66.322326,0.267449907385044,89.198331,0.109376555383367,"GP-UCB"
"25",25,2.2,67.249333,0.265797137080743,89.496557,0.108102607947078,"GP-UCB"
"26",26,2.2,67.915917,0.268170437815735,89.743317,0.107058481170761,"GP-UCB"
"27",27,2.2,68.836324,0.265279163939018,89.978764,0.106150858195777,"GP-UCB"
"28",28,2.2,69.389713,0.265365099865046,90.188422,0.105287203479403,"GP-UCB"
"29",29,2.2,70.207593,0.265508519364296,90.404639,0.104300594669315,"GP-UCB"
"30",30,2.2,71.086906,0.26288528099879,90.580361,0.103536555485491,"GP-UCB"
"31",31,2.2,71.565436,0.265367507981704,90.74983,0.10280835602672,"GP-UCB"
"32",32,2.2,72.650106,0.262453772834692,90.930101,0.102083939564711,"GP-UCB"
"33",33,2.2,73.208627,0.263443937655274,91.130948,0.101181511809039,"GP-UCB"
"34",34,2.2,73.985618,0.260245584985141,91.310864,0.100371833478551,"GP-UCB"
"35",35,2.2,74.968864,0.255886469520135,91.441855,0.0996860909483884,"GP-UCB"
"36",36,2.2,75.652148,0.254927255700875,91.560418,0.0991990553573268,"GP-UCB"
"37",37,2.2,76.454035,0.251536688404373,91.670344,0.0986633630386022,"GP-UCB"
"38",38,2.2,77.234985,0.25177585038256,91.80257,0.0981180503918177,"GP-UCB"
"39",39,2.2,78.069213,0.245662460452367,91.913339,0.0975418351020085,"GP-UCB"
"40",40,2.2,78.753699,0.243725084146881,92.013247,0.0969385641177979,"GP-UCB"
"41",41,2.2,79.424846,0.240905472175874,92.121303,0.0963964810217387,"GP-UCB"
