"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,1.7,47.895978,0.210768996627458,47.895978,0.210768996627458,"GP-UCB"
"2",2,1.7,48.883024,0.21486121610882,59.749028,0.179671467348434,"GP-UCB"
"3",3,1.7,50.251932,0.218051373590927,65.837011,0.166161708642304,"GP-UCB"
"4",4,1.7,51.728239,0.219664323094061,70.030076,0.157007557858674,"GP-UCB"
"5",5,1.7,52.54584,0.221040656352211,73.13592,0.150569477179493,"GP-UCB"
"6",6,1.7,53.11067,0.223399410068048,75.366556,0.146103214772376,"GP-UCB"
"7",7,1.7,53.812026,0.226997992406074,77.228832,0.142940496753505,"GP-UCB"
"8",8,1.7,54.357043,0.23091866355826,78.910737,0.139863406622084,"GP-UCB"
"9",9,1.7,55.032317,0.231996594643421,80.19259,0.137327124673559,"GP-UCB"
"10",10,1.7,55.424252,0.23811731054967,81.349091,0.134894994978831,"GP-UCB"
"11",11,1.7,56.481044,0.23722210146938,82.333257,0.132412085151713,"GP-UCB"
"12",12,1.7,56.495422,0.243726411130472,83.249377,0.130224861611158,"GP-UCB"
"13",13,1.7,57.40595,0.247005383373909,84.114678,0.12758316167875,"GP-UCB"
"14",14,1.7,58.600793,0.248251561876079,84.879935,0.125221383869031,"GP-UCB"
"15",15,1.7,59.505657,0.250673753923153,85.583096,0.123305309599449,"GP-UCB"
"16",16,1.7,60.324437,0.25418631148116,86.218837,0.121634383231311,"GP-UCB"
"17",17,1.7,61.224588,0.259274944116647,86.767412,0.11991433812132,"GP-UCB"
"18",18,1.7,62.228225,0.260405585659835,87.287116,0.118145404633096,"GP-UCB"
"19",19,1.7,63.413833,0.264151576359749,87.789179,0.116318564169409,"GP-UCB"
"20",20,1.7,64.687863,0.265903565950067,88.223442,0.114734824448629,"GP-UCB"
"21",21,1.7,65.352163,0.267423918680382,88.636474,0.113088379787212,"GP-UCB"
"22",22,1.7,67.340393,0.265586067867838,89.036655,0.111378666946784,"GP-UCB"
"23",23,1.7,68.198478,0.267432158822212,89.425475,0.109682104382801,"GP-UCB"
"24",24,1.7,69.090979,0.266163269520345,89.747021,0.108429982088247,"GP-UCB"
"25",25,1.7,69.930501,0.267597176698106,90.045618,0.107130565701943,"GP-UCB"
"26",26,1.7,70.886613,0.267088011296653,90.296887,0.106029198483324,"GP-UCB"
"27",27,1.7,72.002542,0.266094950733952,90.584305,0.104716660238907,"GP-UCB"
"28",28,1.7,72.890772,0.264788781960843,90.838264,0.103555183685981,"GP-UCB"
"29",29,1.7,73.53027,0.264676174689855,91.044153,0.102487777674786,"GP-UCB"
"30",30,1.7,74.670872,0.263569356319206,91.259284,0.10151498048988,"GP-UCB"
"31",31,1.7,75.425634,0.261157915766498,91.419922,0.10067176674646,"GP-UCB"
"32",32,1.7,76.386724,0.25557658643533,91.600725,0.0996510809285605,"GP-UCB"
"33",33,1.7,77.185217,0.254785455554526,91.786551,0.0985406023752217,"GP-UCB"
"34",34,1.7,77.623871,0.253102584163708,91.938635,0.0977918960557107,"GP-UCB"
"35",35,1.7,78.338464,0.249958409489895,92.062185,0.0971601447557093,"GP-UCB"
"36",36,1.7,78.991174,0.247723609619367,92.194188,0.0963848962384039,"GP-UCB"
"37",37,1.7,79.649467,0.244671914516494,92.326099,0.0955779967490748,"GP-UCB"
"38",38,1.7,80.186777,0.241756380517618,92.448299,0.0949178229152492,"GP-UCB"
"39",39,1.7,80.675003,0.240899606815901,92.570027,0.0942383752940643,"GP-UCB"
"40",40,1.7,81.422222,0.236139203188712,92.690049,0.0935202470506828,"GP-UCB"
"41",41,1.7,81.768457,0.234221719569956,92.77099,0.0928794873904232,"GP-UCB"
