"","trial","lambda","meanReward","meanSE","maxReward","maxSE","Model"
"1",1,0.5,47.924087,0.214208534952013,47.924087,0.214208534952013,"GP-UCB"
"2",2,0.5,48.508903,0.216522984759013,59.539951,0.185014760310936,"GP-UCB"
"3",3,0.5,48.841586,0.217886957776498,65.423619,0.168559311310372,"GP-UCB"
"4",4,0.5,49.129303,0.219115778689866,69.215396,0.158002421541063,"GP-UCB"
"5",5,0.5,49.973523,0.221794752352404,72.106506,0.150828419180205,"GP-UCB"
"6",6,0.5,50.12161,0.222469113562847,74.194138,0.146336660114631,"GP-UCB"
"7",7,0.5,50.586823,0.230456145166823,75.918101,0.143021430818417,"GP-UCB"
"8",8,0.5,51.184434,0.228763502093217,77.340979,0.139313699261186,"GP-UCB"
"9",9,0.5,52.005548,0.231857087333694,78.634689,0.136687953104801,"GP-UCB"
"10",10,0.5,52.353044,0.233570248643768,79.785687,0.133981240597653,"GP-UCB"
"11",11,0.5,52.43027,0.237389337604853,80.848936,0.131715253169791,"GP-UCB"
"12",12,0.5,53.312397,0.235862753592619,81.79366,0.129644387565227,"GP-UCB"
"13",13,0.5,53.566103,0.238173754259492,82.562136,0.127660928372833,"GP-UCB"
"14",14,0.5,53.998459,0.240317728123784,83.320484,0.126153831235868,"GP-UCB"
"15",15,0.5,54.581146,0.242706274113831,83.997733,0.124757657313597,"GP-UCB"
"16",16,0.5,55.052383,0.243042151162829,84.643388,0.123159198369265,"GP-UCB"
"17",17,0.5,55.339612,0.245875722961946,85.243807,0.121674662309044,"GP-UCB"
"18",18,0.5,56.055494,0.248197364745847,85.861202,0.120043635012233,"GP-UCB"
"19",19,0.5,56.212843,0.248751637249765,86.398121,0.118740648112124,"GP-UCB"
"20",20,0.5,56.31284,0.248944549316315,86.907448,0.117389531803084,"GP-UCB"
"21",21,0.5,56.800225,0.249687024298316,87.377518,0.116075594938564,"GP-UCB"
"22",22,0.5,57.536849,0.253698383402603,87.835355,0.11512450930476,"GP-UCB"
"23",23,0.5,58.032296,0.253898073891928,88.289034,0.113851938336906,"GP-UCB"
"24",24,0.5,58.119434,0.256928111952421,88.753649,0.112288230256538,"GP-UCB"
"25",25,0.5,58.191405,0.25687497995159,89.132444,0.110968520535967,"GP-UCB"
"26",26,0.5,58.829945,0.256819361192115,89.505492,0.10971774524732,"GP-UCB"
"27",27,0.5,59.267218,0.258128795568332,89.902682,0.107974492811022,"GP-UCB"
"28",28,0.5,59.679473,0.260347961953529,90.251028,0.106688988908683,"GP-UCB"
"29",29,0.5,60.153722,0.261042696054856,90.545601,0.10538197271781,"GP-UCB"
"30",30,0.5,60.563445,0.262711188834947,90.880952,0.104107933758944,"GP-UCB"
"31",31,0.5,60.576224,0.263381446815897,91.211975,0.102732490505186,"GP-UCB"
"32",32,0.5,61.419467,0.264860192722047,91.515928,0.101265642865308,"GP-UCB"
"33",33,0.5,61.751155,0.267225268685467,91.82111,0.100112409611625,"GP-UCB"
"34",34,0.5,61.964148,0.266525926675753,92.069417,0.0991811236704866,"GP-UCB"
"35",35,0.5,62.269235,0.269468848849969,92.325058,0.0978283671467814,"GP-UCB"
"36",36,0.5,62.915433,0.26923047764371,92.593698,0.0965129285174618,"GP-UCB"
"37",37,0.5,62.60728,0.269641880572243,92.812567,0.0953719879401676,"GP-UCB"
"38",38,0.5,63.385772,0.269934162038793,93.072092,0.0938844480375314,"GP-UCB"
"39",39,0.5,64.026668,0.272200241827488,93.311133,0.0926736532312794,"GP-UCB"
"40",40,0.5,64.171123,0.271017621585771,93.553126,0.0913437103261851,"GP-UCB"
"41",41,0.5,64.424614,0.272639118389104,93.766333,0.0899407637081693,"GP-UCB"
