"","","","","par1","par2","par3"
"cv",20,1,50.5265070979106,-0.195499375277135,-0.914678568724745,-2.66153554250498
"cv",20,2,57.5332176857527,-0.127719568364309,-0.959250114117084,-2.71508467757111
"cv",20,3,56.1533702898264,-0.201371701571051,-0.843398323498325,-2.62555735941465
"cv",20,4,76.8299251255303,-0.192787918310213,-1.06405117429759,-2.92154582691037
"cv",40,1,15.9579944923791,-0.0907819346574678,-1.91890411349131,-3.21178603427166
"cv",40,2,31.3222038509061,-0.189991061589928,-1.93408185123818,-3.24680507317215
"cv",40,3,63.8616833988466,-0.107752522746788,-2.08066387459904,-3.27503752184761
"cv",40,4,69.9403407260057,-0.0768409743460725,-2.0044284705957,-3.38130783827417
