"","","","","par1","par2","par3"
"cv",20,1,29.3407282551313,-0.630972032303066,-1.67216221926476,-3.4361463593803
"cv",20,2,59.6252232442422,-0.599756288377474,-1.96224521543175,-3.73498849099748
"cv",20,3,61.903048353221,-0.689641970103002,-1.98131994535444,-3.81483609271621
"cv",20,4,67.7004561335396,-0.590804385604439,-1.93069758183789,-3.89828731096067
"cv",40,1,86.7131024329281,-0.868026999446652,-1.38982002476919,-3.21758894114143
"cv",40,2,33.8738347615039,-0.755079563087114,-1.43530944915752,-3.19532038908027
"cv",40,3,55.4182402525618,-0.881889581168297,-1.42349095638009,-3.21164069413896
"cv",40,4,47.1468478774802,-0.785801317717661,-1.43918202098307,-3.25736012506627
