"participant","leaveoutindex","reward","environment","horizon","kError","beta","tau"
22,2,"Cumulative","Rough",5,0.256067828073124,30.7718756784472,0.0915326013050538
22,3,"Cumulative","Rough",5,0.00926909024787258,14.5578145485702,0.130692208930249
22,4,"Cumulative","Rough",5,0.0756718748489604,30.2101684245317,0.0482704745664859
22,5,"Cumulative","Rough",5,0.312260706028815,6.39410425245584,0.00979101785445487
22,6,"Cumulative","Rough",5,0.432916689295445,6.57340864201332,0.136736811338138
22,7,"Cumulative","Rough",5,0.221114381324694,13.4026790481871,0.102931697372072
22,8,"Cumulative","Rough",5,0.347578912868091,3.20178769724175,0.0900181432589221
22,1,"Cumulative","Rough",10,0.00898348556170028,18.14228217624,0.469315131257507
22,2,"Cumulative","Rough",10,1.3637583466043,26.2171081036215,0.0143510971526773
22,3,"Cumulative","Rough",10,1.65115306998957,41.1665252216881,0.00694403163003723
22,4,"Cumulative","Rough",10,0.773486449806657,6.51611623339654,0.0185984989910319
22,5,"Cumulative","Rough",10,0.0471699927246458,30.5220234848984,0.0232629134630834
22,6,"Cumulative","Rough",10,0.0426867780231829,23.8935876501088,0.0628708894862632
22,7,"Cumulative","Rough",10,0.0747487850095943,24.0556541427392,0.413439693385798
22,8,"Cumulative","Rough",10,0.220680793656848,41.1104437750348,0.00887987569686643
23,1,"Cumulative","Rough",5,1.25512553216008,0.550973392029864,0.412888871437038
23,2,"Cumulative","Rough",5,12.613611800874,0.712758984176805,0.0159795951933116
23,3,"Cumulative","Rough",5,6.11105062868144,0.747755113215776,0.0667690991682558
23,4,"Cumulative","Rough",5,2.73889433670642,0.472361267042053,0.151975681696442
23,5,"Cumulative","Rough",5,4.98167522804026,0.434020649608287,0.053779680591769
23,6,"Cumulative","Rough",5,1.99136262319332,0.442725053764876,0.21546367180001
23,7,"Cumulative","Rough",5,2.02018050151019,0.49385802242183,0.237698754915743
23,8,"Cumulative","Rough",5,0.28776682392932,39.8320362852895,0.367743173085978
23,1,"Cumulative","Rough",10,0.256284799659699,7.31205526814799,0.0682080055374655
23,2,"Cumulative","Rough",10,1.40883769951466,2.5135040733545,0.0108548149619171
23,3,"Cumulative","Rough",10,2.05585996059841,20.8715386387562,0.0708593013473734
23,4,"Cumulative","Rough",10,1.3231694952132,11.1322705623255,0.0661668619952817
23,5,"Cumulative","Rough",10,0.0825517285786437,5.79681001424512,0.11294861530066
23,6,"Cumulative","Rough",10,1.53208452325726,1.6499435835086,0.0170723335358927
23,7,"Cumulative","Rough",10,0.259158490977534,4.17848721919073,0.0130560964812587
23,8,"Cumulative","Rough",10,0.113118526460931,10.5098753084172,0.132385262593405
24,1,"Cumulative","Smooth",5,1.2344877042768,12.3498197324899,0.0192802899363425
24,2,"Cumulative","Smooth",5,4.66935427163451,43.7781825975331,0.00965868167235522
24,3,"Cumulative","Smooth",5,0.213148962622039,4.15926938136271,0.179211864966719
24,4,"Cumulative","Smooth",5,0.416375385498592,8.68316420687311,0.0251516960548553
24,5,"Cumulative","Smooth",5,0.173524655527235,18.969421653591,0.196362366027952
24,6,"Cumulative","Smooth",5,0.29586548263379,1.34567057981266,0.0545005738523198
24,7,"Cumulative","Smooth",5,13.1519962020446,23.5558513804226,0.0191766357505982
24,8,"Cumulative","Smooth",5,0.0695225194094881,20.6395416852484,0.0262375133277958
24,1,"Cumulative","Smooth",10,1.02853417815801,0.387697069218267,0.084721340953421
24,2,"Cumulative","Smooth",10,0.924079257473271,0.357999879890493,0.0776405315130363
24,3,"Cumulative","Smooth",10,0.761238509273153,0.362784567321116,0.0930079345588969
24,4,"Cumulative","Smooth",10,0.0154683251918822,3.99932446675373,0.0667119786051343
24,5,"Cumulative","Smooth",10,1.37289004862004,0.400598778309558,0.0709121249005955
24,6,"Cumulative","Smooth",10,3.19546016284773,0.496368901754895,0.0332493315148693
24,7,"Cumulative","Smooth",10,1.37739405504742,0.423424108598485,0.0804928044443644
24,8,"Cumulative","Smooth",10,1.2841983324761,0.387741800725352,0.0732270262694909
25,1,"Cumulative","Smooth",5,0.465840637360758,7.47370493958838,0.0598049978666587
25,2,"Cumulative","Smooth",5,1.97363669162779,5.55253737417632,0.0232976851493912
25,3,"Cumulative","Smooth",5,0.0755158430759713,17.3368220341609,0.0198913718896689
25,4,"Cumulative","Smooth",5,0.524517633222376,7.09685194643198,0.253865510346757
25,5,"Cumulative","Smooth",5,0.0187088998550527,2.42754936204635,0.0757765118205606
25,6,"Cumulative","Smooth",5,0.0237320245626284,41.2916184089984,0.262192036329551
25,7,"Cumulative","Smooth",5,2.56982628230116,37.5219598959342,0.529935831953933
25,8,"Cumulative","Smooth",5,0.115442447232109,9.13112542295246,0.0904257884976613
25,1,"Cumulative","Smooth",10,3.33456350284693,5.57009698615485,0.0189198803107362
25,2,"Cumulative","Smooth",10,1.18071382500718,5.55471498502834,0.00818044361630652
25,3,"Cumulative","Smooth",10,0.123172936697548,38.1407077917261,0.325274863244347
25,4,"Cumulative","Smooth",10,0.583575081703803,3.26808887411346,0.0346488540355633
25,5,"Cumulative","Smooth",10,0.0580607994999708,5.87426725090724,0.0111630709033821
25,6,"Cumulative","Smooth",10,1.95162112259859,3.02355809975948,0.0112433999340084
25,7,"Cumulative","Smooth",10,1.23434711627194,4.19932257530917,0.0242750941249273
25,8,"Cumulative","Smooth",10,0.561525105827974,4.69623750601022,0.0737216627641185
26,1,"Best","Rough",5,0.0871443839653274,3.12292388288505,0.0367902932860726
26,2,"Best","Rough",5,4.08071601055369,5.63824678344898,0.0312532125549358
26,3,"Best","Rough",5,0.0555060256696376,2.14389304872999,0.033542474538033
26,4,"Best","Rough",5,0.0530942555333565,52.0656550546561,0.0130945869309454
26,5,"Best","Rough",5,0.380423914838588,2.48258332255239,0.0311161169099204
26,6,"Best","Rough",5,0.0450850531416278,3.77079488737493,0.220272035824545
26,7,"Best","Rough",5,0.0124056741208853,38.9580587936034,1.24814036424575
26,8,"Best","Rough",5,0.171497958340739,16.0940650027708,0.883002738920689
26,1,"Best","Rough",10,0.0780591788706778,11.7185294973523,0.143446420769572
26,2,"Best","Rough",10,0.223090069289569,11.546878970574,0.0418533742635057
26,3,"Best","Rough",10,0.00724167668586682,2.71651846885243,0.0230785607236737
26,4,"Best","Rough",10,1.21208208293336,30.8425765716813,0.027868887165529
26,5,"Best","Rough",10,0.00908688675469309,10.4418944004561,0.0582961881183281
26,6,"Best","Rough",10,0.314243987817554,4.59712206115753,0.0247144344812929
26,7,"Best","Rough",10,0.0180893155974858,19.5719023683578,0.0239876876623822
26,8,"Best","Rough",10,1.94973194119298,2.27729975541876,0.0286264952171736
27,1,"Best","Rough",5,5.18769027841946,0.00673798035049972,0.00673800550250408
27,2,"Best","Rough",5,5.10626187873085,0.00673795146542695,0.00673795754475732
27,3,"Best","Rough",5,5.354882373983,0.00673794740536286,0.00673794866070666
27,4,"Best","Rough",5,5.15659423764219,0.00673794864881829,0.00673809371747696
27,5,"Best","Rough",5,5.10860149627701,0.00673795708432285,0.00673794971474696
27,6,"Best","Rough",5,5.14417287317841,0.00673795811262055,0.006737949814064
27,7,"Best","Rough",5,1.20562217622449,0.00673794772938881,0.00673794706494358
27,8,"Best","Rough",5,5.61623845074609,0.00848922517054213,0.00673827939041609
27,1,"Best","Rough",10,1.26218935113183,0.00673794761595283,0.00673794748640757
27,2,"Best","Rough",10,1.39771803681675,0.00673795521766886,0.00673794838048872
27,3,"Best","Rough",10,0.526203117854066,0.00673794844776754,0.00673794719860908
27,4,"Best","Rough",10,1.26267217346058,0.00673794854530919,0.00673794723645027
27,5,"Best","Rough",10,1.50273647466077,0.00684050416978295,0.00673794703053376
27,6,"Best","Rough",10,1.26276593876425,0.00673794874599932,0.0067379474204215
27,7,"Best","Rough",10,1.26286159219418,0.00673794907317114,0.00673794710570459
27,8,"Best","Rough",10,1.26261518752546,0.00673795101376935,0.00673794759292293
28,1,"Best","Smooth",5,0.20309450982866,36.7657224915098,0.0488822379848379
28,2,"Best","Smooth",5,1.98120902964479,1.02249655302141,0.00859455225981141
28,3,"Best","Smooth",5,0.307990823862815,3.15221761052751,0.0207054963300754
28,4,"Best","Smooth",5,0.06148838602018,4.56667968686168,0.0405343528120034
28,5,"Best","Smooth",5,0.270213166780313,3.28538319844276,0.130454978472427
28,6,"Best","Smooth",5,0.411300361819849,26.8515286330473,0.944136822513825
28,7,"Best","Smooth",5,1.46091827631522,4.57567964461292,0.0319049394253964
28,8,"Best","Smooth",5,0.0129949831836359,36.3143447929852,2.36774029048252
28,1,"Best","Smooth",10,0.340995815665431,34.5307517666054,0.180243637467672
28,2,"Best","Smooth",10,0.0884492438111157,0.37087507565724,0.00848955157485155
28,3,"Best","Smooth",10,0.0091602292882783,29.9091228574195,0.0204080952779383
28,4,"Best","Smooth",10,5.17634620962851,24.3059630682652,0.0675049432072099
28,5,"Best","Smooth",10,0.126140032850821,7.61392603785515,0.0130110909805279
28,6,"Best","Smooth",10,0.0072254559762228,16.686860859898,0.00940930743885891
28,7,"Best","Smooth",10,0.0373231662434763,9.68385591865156,0.010814479479089
28,8,"Best","Smooth",10,0.0546238920735178,7.13021275857147,0.0266343727300187
29,1,"Best","Smooth",5,0.12751278811073,38.1868870356824,2.24579117332496
29,2,"Best","Smooth",5,0.520374184334463,17.3532289363286,0.0899281598762971
29,3,"Best","Smooth",5,0.922763902501062,4.32892058734697,0.0170149530312971
29,4,"Best","Smooth",5,0.0596651582441911,27.2416024519718,0.00876717026356792
29,5,"Best","Smooth",5,0.318971376842863,13.5720602575035,0.0669298429133437
29,6,"Best","Smooth",5,0.014405864198366,26.8724250291152,0.452432526346784
29,7,"Best","Smooth",5,0.0727662557043285,16.9904156337492,0.0278165326115259
29,8,"Best","Smooth",5,0.0120168862440765,21.1362681277,1.03456975319305
29,1,"Best","Smooth",10,0.463038685956818,11.3630195186665,0.148629258999927
29,2,"Best","Smooth",10,1.65687709300545,19.2531131741609,0.0121033828335597
29,3,"Best","Smooth",10,0.146890987649789,5.0280791831666,0.0996616842375979
29,4,"Best","Smooth",10,0.0164339375950998,34.5217863139217,0.490143093660792
29,5,"Best","Smooth",10,3.45790530391062,17.2226267325578,0.0115767086581302
29,6,"Best","Smooth",10,0.036710987868226,6.08248681163787,0.208775318419479
29,7,"Best","Smooth",10,0.285151736367915,9.70953094687945,0.0512196171264857
29,8,"Best","Smooth",10,0.112838312903715,0.849703362948291,0.0138079926837588
30,1,"Cumulative","Rough",5,5.23004604128456,0.167828724397449,0.00673846820954438
30,2,"Cumulative","Rough",5,5.22655785205128,0.167244200473636,0.00673869337423834
30,3,"Cumulative","Rough",5,5.18381881541012,0.172097116519235,0.00674076381184838
30,4,"Cumulative","Rough",5,5.17183545970732,0.168974905638102,0.0067581375104683
30,5,"Cumulative","Rough",5,5.65366794975214,0.149613095873281,0.00673794842257833
30,6,"Cumulative","Rough",5,4.63970891734534,0.193865883508,0.00745600067895329
30,7,"Cumulative","Rough",5,3.99157696520966,0.184751139987773,0.00673826688757252
30,8,"Cumulative","Rough",5,5.42629848757571,0.162605358874555,0.00673822262102392
30,1,"Cumulative","Rough",10,7.19869308358136,0.0701092023441905,0.00673796200366446
30,2,"Cumulative","Rough",10,8.09070342893541,0.0673983897300187,0.00673796437857865
30,3,"Cumulative","Rough",10,8.12381073071407,0.0702341718033967,0.00673794886797823
30,4,"Cumulative","Rough",10,8.17598661148532,0.0643158307834767,0.00673796975477184
30,5,"Cumulative","Rough",10,8.09562248119917,0.0700865338676945,0.00673796611073392
30,6,"Cumulative","Rough",10,5.80379259963343,0.217608101838077,0.00673795072938807
30,7,"Cumulative","Rough",10,8.1941514033403,0.065584920779473,0.00673795144824902
30,8,"Cumulative","Rough",10,7.85865175395162,0.0624406365463445,0.00673808299737784
31,1,"Cumulative","Rough",5,5.88216369390562,0.0067380191894894,0.00673804896897112
31,2,"Cumulative","Rough",5,5.78002657513137,0.00673821095443643,0.00673845336653775
31,3,"Cumulative","Rough",5,5.1383709879879,0.00675806269339116,0.00674193369887928
31,4,"Cumulative","Rough",5,5.78978747650714,0.00673806099094244,0.00673803172334894
31,5,"Cumulative","Rough",5,5.66005430263454,0.00673988128489947,0.00674023374049682
31,6,"Cumulative","Rough",5,6.07866505986031,0.00673814225087902,0.00673938740410888
31,7,"Cumulative","Rough",5,0.00673808915517104,0.00673794701137777,0.0493560545263727
31,8,"Cumulative","Rough",5,0.00852135812473134,0.0504400622075869,0.00673795541056291
31,1,"Cumulative","Rough",10,5.76001567137612,0.00674631922446626,0.00673800101006264
31,2,"Cumulative","Rough",10,2.71562841785081,0.0067379543416437,0.0164233702330279
31,3,"Cumulative","Rough",10,6.42805746779939,0.00715640778488405,0.00673798228106997
31,4,"Cumulative","Rough",10,6.24204993667328,0.00906924984104367,0.00673815372031687
31,5,"Cumulative","Rough",10,6.36663795571636,0.00729116561839324,0.00673842697460341
31,6,"Cumulative","Rough",10,4.56577722255943,0.0758306486186747,0.00673802593285872
31,7,"Cumulative","Rough",10,6.42362600772463,0.00868195316380008,0.00673817852445995
31,8,"Cumulative","Rough",10,6.42332380143635,0.00840341712618993,0.00673798455462426
32,1,"Cumulative","Smooth",5,4.34895822275261,0.335335834807303,0.023046650760548
32,2,"Cumulative","Smooth",5,0.26390325244407,26.0235402780559,0.0685689916538131
32,3,"Cumulative","Smooth",5,1.56312608338294,0.273152273772405,0.0724306031142142
32,4,"Cumulative","Smooth",5,1.6602418772654,0.262604500493392,0.0541787214714534
32,5,"Cumulative","Smooth",5,1.68927826508706,0.260539775735784,0.0732009371531634
32,6,"Cumulative","Smooth",5,1.52609587150364,0.272782380534141,0.0788658424862813
32,7,"Cumulative","Smooth",5,3.16421188683211,0.312120197616155,0.0323335688896715
32,8,"Cumulative","Smooth",5,7.00495086062588,0.338787339557264,0.00999406909892661
32,1,"Cumulative","Smooth",10,0.00673803686640912,0.188794364602085,0.0217695191589576
32,2,"Cumulative","Smooth",10,6.94412583734713,0.23343574190368,0.00887070662084842
32,3,"Cumulative","Smooth",10,4.62458411804309,0.20241739824064,0.0187387291081601
32,4,"Cumulative","Smooth",10,5.59403671277112,0.231233588010602,0.0130383973945848
32,5,"Cumulative","Smooth",10,4.74958784395506,0.217587059837722,0.0170121406519354
32,6,"Cumulative","Smooth",10,4.92824266021839,0.229751854520162,0.0149300948593013
32,7,"Cumulative","Smooth",10,5.3269012364345,0.225054040005467,0.0145576546131079
32,8,"Cumulative","Smooth",10,4.85625932002424,0.220440202823497,0.0159562452418237
33,1,"Cumulative","Smooth",5,0.728720588094388,9.44830718492308,0.00981942639308684
33,2,"Cumulative","Smooth",5,0.227955366186987,34.1999692195576,0.2472499935381
33,3,"Cumulative","Smooth",5,1.56767556705951,14.1859833973328,0.228031579866371
33,4,"Cumulative","Smooth",5,0.0137579524879866,2.25993091430502,0.0469719117966654
33,5,"Cumulative","Smooth",5,0.703754877832864,49.3566517472222,0.0140701305434148
33,6,"Cumulative","Smooth",5,0.11537707223084,28.8632515305586,0.0134943425033014
33,7,"Cumulative","Smooth",5,0.00792295126857346,29.7820783944135,0.04698273270185
33,8,"Cumulative","Smooth",5,0.116528819632023,32.8756674313191,0.557028207046055
33,1,"Cumulative","Smooth",10,0.050685172367746,6.47009376452029,0.0783332074286343
33,2,"Cumulative","Smooth",10,0.0149009119430673,2.40093444507405,0.0574611447506903
33,3,"Cumulative","Smooth",10,0.196372186594293,4.88939022799727,0.11221572641755
33,4,"Cumulative","Smooth",10,2.15031211768192,25.4432959310026,0.0364964900572492
33,5,"Cumulative","Smooth",10,0.0970589502940705,1.68947705547658,0.0422254549825445
33,6,"Cumulative","Smooth",10,0.598352193524257,13.3125383653626,0.188268947974496
33,7,"Cumulative","Smooth",10,0.0235898951891361,1.60237704959056,0.0171684594750746
33,8,"Cumulative","Smooth",10,0.305859411714357,40.6772030805266,1.69868606173018
34,1,"Best","Rough",5,0.794522245900939,15.8163405941965,0.187747474222406
34,2,"Best","Rough",5,0.219759333349144,26.0320083726703,0.00760783371360688
34,3,"Best","Rough",5,1.54397648794898,6.57358871816018,0.0678946190507391
34,4,"Best","Rough",5,2.5250611044309,21.014682837716,0.0303150594339185
34,5,"Best","Rough",5,0.632087094106551,51.6177797954948,0.0842795258285901
34,6,"Best","Rough",5,0.20387718507507,3.09843612923154,0.124645857019661
34,7,"Best","Rough",5,0.0991730851429927,1.35415612288708,0.00831093904198686
34,8,"Best","Rough",5,0.0324884821340289,31.6457705266355,0.599232699351621
34,1,"Best","Rough",10,2.38724387716454,9.15651314897175,0.0110748937870064
34,2,"Best","Rough",10,0.0687009535863033,9.4715586954294,0.437070371994978
34,3,"Best","Rough",10,0.120228441618569,18.6414452652197,0.00878656768882133
34,4,"Best","Rough",10,0.535173933640732,24.9501546073916,0.10549334649191
34,5,"Best","Rough",10,0.0674845473531009,4.45065772774617,0.0147403368377546
34,6,"Best","Rough",10,0.0848858993513254,29.75000645473,0.0100565297310105
34,7,"Best","Rough",10,0.100468313152124,0.455660143489497,0.0100361925112801
34,8,"Best","Rough",10,0.582215720930556,24.0413051270058,0.0362817227614065
35,1,"Best","Rough",5,11.503423198012,0.00673814020628602,0.00673795743601275
35,2,"Best","Rough",5,11.749806906167,0.00673795637102099,0.00673794800713362
35,3,"Best","Rough",5,7.77156230107309,0.0529991666715515,0.00673794923052799
35,4,"Best","Rough",5,11.6900036168153,0.00673805422512013,0.00673794817641109
35,5,"Best","Rough",5,11.503389783404,0.00673805834119529,0.00673796467547048
35,6,"Best","Rough",5,11.3069297246938,0.00673809873886415,0.00673798691691307
35,7,"Best","Rough",5,9.91494405546598,0.419993124988822,0.0125832970755346
35,8,"Best","Rough",5,11.9288254371289,0.00673804112259744,0.00673794840545161
35,1,"Best","Rough",10,12.2514466527921,0.152809146907687,0.00673799132915156
35,2,"Best","Rough",10,13.1538059611221,0.145202402422206,0.00674942117836013
35,3,"Best","Rough",10,13.5302753438594,0.14311848549166,0.00674688561823876
35,4,"Best","Rough",10,11.7747967480919,0.154781209563742,0.00673794887941927
35,5,"Best","Rough",10,12.4728973940291,0.156650855821961,0.00673825726131281
35,6,"Best","Rough",10,13.6283884623591,0.145959876409228,0.0067379493603957
35,7,"Best","Rough",10,0.0067379566389912,0.202024398172499,0.184817998642073
35,8,"Best","Rough",10,0.228065121014947,0.634780901848364,0.542487493728633
36,1,"Best","Smooth",5,7.36508215680908,0.21057744543115,0.00673867070628098
36,2,"Best","Smooth",5,7.28351469178478,0.227425110715882,0.00673857471117067
36,3,"Best","Smooth",5,8.28407021066474,0.204161541918443,0.00673824001346696
36,4,"Best","Smooth",5,7.92206717812793,0.205398232728145,0.00673940521899802
36,5,"Best","Smooth",5,8.25002001613691,0.189391948639014,0.00673823934018185
36,6,"Best","Smooth",5,6.89952324781312,0.268804425602971,0.00675820167834665
36,7,"Best","Smooth",5,7.8986578415631,0.194224335336348,0.00673834375024437
36,8,"Best","Smooth",5,8.01518524700517,0.203671684040172,0.00674316436158683
36,1,"Best","Smooth",10,6.81544403893137,0.2304084287195,0.006738112112404
36,2,"Best","Smooth",10,6.87540958744946,0.236748218772118,0.00673801282082866
36,3,"Best","Smooth",10,7.26054232619442,0.207266111967912,0.00673938045538284
36,4,"Best","Smooth",10,6.89640182872105,0.235055943450924,0.0067381823394653
36,5,"Best","Smooth",10,6.01064717372664,0.26601645154401,0.00673830109487563
36,6,"Best","Smooth",10,6.64319442233805,0.232527923784294,0.00673848448906369
36,7,"Best","Smooth",10,6.45832494616561,0.258088740913861,0.0067380528427974
36,8,"Best","Smooth",10,6.62052507829855,0.228369648307309,0.00673798668380548
37,1,"Best","Smooth",5,0.538472563971818,0.27311741555915,0.0069497966289607
37,2,"Best","Smooth",5,0.377210436039002,0.258460086913605,0.00675627467200908
37,3,"Best","Smooth",5,0.429595133242639,0.263336567641122,0.00682956413321442
37,4,"Best","Smooth",5,0.330574048143478,0.253602884007553,0.00695499687615425
37,5,"Best","Smooth",5,0.077805307545734,16.9294752691071,0.140595427557665
37,6,"Best","Smooth",5,0.425954215302846,0.26308181688124,0.0067430073236802
37,7,"Best","Smooth",5,0.477336606079676,0.268091010546563,0.00677442689359591
37,8,"Best","Smooth",5,1.14349329495085,0.317418098802566,0.00679968387502897
37,1,"Best","Smooth",10,13.3512905933913,0.182928957218401,0.00673912217205947
37,2,"Best","Smooth",10,14.0661923371534,0.163347471836694,0.00673951856166147
37,3,"Best","Smooth",10,13.5175946955253,0.589657812898635,0.0070968796212274
37,4,"Best","Smooth",10,14.0377447380463,0.167266936489771,0.00674096277230834
37,5,"Best","Smooth",10,14.6585552515481,0.167928252614566,0.00676004089022937
37,6,"Best","Smooth",10,12.9388417146623,0.167075363375942,0.0067380056907808
37,7,"Best","Smooth",10,13.2516376181629,0.162172155881832,0.00674028986582753
37,8,"Best","Smooth",10,14.1462638015967,0.161115628985049,0.0067395045599312
38,1,"Cumulative","Rough",5,0.224514067019262,49.9948413174631,0.0244628177906871
38,2,"Cumulative","Rough",5,0.518224542944648,38.0523776948745,0.0936798339643284
38,3,"Cumulative","Rough",5,5.56918503788962,4.46109302019537,0.010653264109502
38,4,"Cumulative","Rough",5,3.21088165044352,13.1615090209015,0.0105200522238539
38,5,"Cumulative","Rough",5,21.983734924038,26.9655593850974,0.00708974857936008
38,6,"Cumulative","Rough",5,0.162922938151749,5.14234359526743,0.161887294225215
38,7,"Cumulative","Rough",5,0.0113809670475973,46.5092681369115,0.0299748878922678
38,8,"Cumulative","Rough",5,0.161894552121173,11.7059542841164,0.0159489757740676
38,1,"Cumulative","Rough",10,6.93920392372599,6.09720004246779,0.234128842738579
38,2,"Cumulative","Rough",10,5.04107800647673,3.89876178320523,0.264422931834824
38,3,"Cumulative","Rough",10,40.6205527102358,6.19557599146329,0.00742207536854559
38,4,"Cumulative","Rough",10,11.2705878224603,4.04067918381887,0.0610198815117581
38,5,"Cumulative","Rough",10,1.70843733479661,4.26057412044009,1.32837546504621
38,6,"Cumulative","Rough",10,2.54748009457447,3.4441874646166,0.67225705378404
38,7,"Cumulative","Rough",10,6.42751012387306,41.6317738228112,1.85353423023469
38,8,"Cumulative","Rough",10,0.0073076470789563,16.6083878225282,0.131567955298406
39,1,"Cumulative","Smooth",5,0.209221853306722,7.73885387065148,0.0202619978251733
39,2,"Cumulative","Smooth",5,0.0656606347818571,5.75168276230816,0.0986005885954061
39,3,"Cumulative","Smooth",5,0.11160931251321,7.36964653848713,0.050884586260595
39,4,"Cumulative","Smooth",5,0.555396604405503,23.1461815447778,0.0715403135684535
39,5,"Cumulative","Smooth",5,0.0891597558263223,21.6692947949094,0.135932962120256
39,6,"Cumulative","Smooth",5,1.24927475196306,12.2378811825819,0.0822347546818015
39,7,"Cumulative","Smooth",5,1.62218837376928,1.21139385589842,0.0141092639467953
39,8,"Cumulative","Smooth",5,0.0734393994087046,12.8887734889014,0.00973784712013707
39,1,"Cumulative","Smooth",10,0.209035115473899,3.67112807006999,0.102461296645856
39,2,"Cumulative","Smooth",10,0.153398903052079,7.62211921387872,0.0238988103580815
39,3,"Cumulative","Smooth",10,0.0331782066651122,14.2278171058132,0.0487421053734176
39,4,"Cumulative","Smooth",10,2.52825401182994,3.04888452261941,0.0199895486520397
39,5,"Cumulative","Smooth",10,0.0472148731041476,24.274530094136,0.0208454608826014
39,6,"Cumulative","Smooth",10,0.828809281535515,4.06830844676517,0.028121125715544
39,7,"Cumulative","Smooth",10,0.183021444005777,4.48954788839169,0.0103673288516384
39,8,"Cumulative","Smooth",10,0.206645636769363,29.1219727941444,0.00936496630230961
40,1,"Best","Rough",5,0.119597692276016,23.25447492345,0.241208415167442
40,2,"Best","Rough",5,0.0571139503068187,18.9412295723715,0.202575968646458
40,3,"Best","Rough",5,0.0119274506471281,1.0743543513849,0.0419613169003432
40,4,"Best","Rough",5,0.0685451025436581,4.66580580392445,0.0219884729402214
40,5,"Best","Rough",5,0.0364304004887322,7.16691275560423,0.0649422575719988
40,6,"Best","Rough",5,1.37050820178557,2.89146168347606,0.00841090668986908
40,7,"Best","Rough",5,0.0733042715511858,3.21829932514142,0.0967041717319753
40,8,"Best","Rough",5,0.15831988661182,5.38643841580802,0.0238823960658001
40,1,"Best","Rough",10,0.537252393922314,53.3206946090502,0.0501623904012519
40,2,"Best","Rough",10,1.03786742804132,54.5275409251757,0.0262779043731195
40,3,"Best","Rough",10,0.202539022883676,1.74218930170698,0.0128827816612672
40,4,"Best","Rough",10,0.0126017547339612,2.31778983669412,0.0209678671418987
40,5,"Best","Rough",10,0.221719099104717,17.8513319072222,0.00882426749407091
40,6,"Best","Rough",10,0.00807978399517334,6.26361321434507,0.0385501093024344
40,7,"Best","Rough",10,0.0122365701544755,3.40142004613172,0.182769563732215
40,8,"Best","Rough",10,0.409052060670465,23.4954048312865,0.533757714951767
41,1,"Best","Rough",5,0.0417801923090007,54.329774701259,0.0503964227787735
41,2,"Best","Rough",5,0.422539153767913,20.7019705779657,0.334106748712232
41,3,"Best","Rough",5,0.0201830827567206,16.3939526662963,0.650948148592739
41,4,"Best","Rough",5,0.76716538540898,8.95903606861813,0.131118612370813
41,5,"Best","Rough",5,0.0727922331810781,6.73604115346636,0.276767171365237
41,6,"Best","Rough",5,1.68101383948031,12.8879487625177,0.27703476612492
41,7,"Best","Rough",5,0.0219497190158985,7.44558609210153,0.0167483784708927
41,8,"Best","Rough",5,0.683366240082568,23.8356454798254,0.0536746299968657
41,1,"Best","Rough",10,0.0160550074002911,0.899970761617999,0.00972938821703266
41,2,"Best","Rough",10,0.336903258460827,12.8994929398346,0.0524669780214777
41,3,"Best","Rough",10,1.37899457698515,5.84605088120545,0.0304419137776163
41,4,"Best","Rough",10,0.146754313454692,22.6605141786432,0.00680482847494772
41,5,"Best","Rough",10,0.929039993461577,42.2624346742887,0.0704182570082634
41,6,"Best","Rough",10,0.143635739954146,53.3848048623308,0.056396403830846
41,7,"Best","Rough",10,0.247471976667577,36.1071373948942,0.325183841577034
41,8,"Best","Rough",10,0.17945745296994,2.63180048090871,0.0119703179653846
42,1,"Best","Smooth",5,0.491152542899749,13.2869711758565,0.0908426054533289
42,2,"Best","Smooth",5,0.300743305050811,19.1677407840148,0.206439956502872
42,3,"Best","Smooth",5,0.965286361435177,34.620034014968,0.0350698120901103
42,4,"Best","Smooth",5,0.03777821666607,6.18466406741707,0.0672536446404312
42,5,"Best","Smooth",5,1.16117160607389,0.608480240803449,0.00699423423130998
42,6,"Best","Smooth",5,0.161530906173549,3.81385814277159,0.0939541858668027
42,7,"Best","Smooth",5,0.564796233985636,21.814455746034,0.206407203143151
42,8,"Best","Smooth",5,0.269535056877495,9.79995218739147,0.0559504954392943
42,1,"Best","Smooth",10,0.00708270258424778,43.1558080684159,34.468253610584
42,2,"Best","Smooth",10,0.0067453331216568,44.7836496364664,35.4470692417191
42,3,"Best","Smooth",10,0.00680147708493756,44.6322361518303,35.4248925354217
42,4,"Best","Smooth",10,0.00678716540175487,43.51849392505,34.5058781738555
42,5,"Best","Smooth",10,0.00707693213500312,47.1872448468457,35.4315586274211
42,6,"Best","Smooth",10,0.00674796939376466,44.735689565101,35.5153632659041
42,7,"Best","Smooth",10,0.0692590417458505,24.945362908311,0.723652827959725
42,8,"Best","Smooth",10,0.00674922134639172,44.6848721575603,35.4893792263102
43,1,"Best","Smooth",5,10.6589956625909,43.6917444031179,1.56925280026091
43,2,"Best","Smooth",5,8.47816649220713,44.259263143444,2.48492420229017
43,3,"Best","Smooth",5,1.86668523870985,42.0860714279829,25.7538862278567
43,4,"Best","Smooth",5,28.7146044195475,44.6716548633091,0.228612131333999
43,5,"Best","Smooth",5,6.58686750357876,43.7272606928161,3.85646187275855
43,6,"Best","Smooth",5,7.44114892152884,42.8248605454755,3.04160279824525
