"V1","V2","V3"
0.869690677909287,0.332561429885371,0.0794919598466946
0.725135022588897,0.390331598253257,0.0556884127742252
0.4076574381299,0.497560107675782,0.00674244690413023
0.403392958258308,0.469371647286173,0.00673832996288758
0.40389488146787,0.499010316516787,0.00675318998233301
0.422658626736673,0.491811389101735,0.00673906987692751
0.451224431711767,0.790191113662558,0.00676538086947315
0.437267384582558,0.722705036242264,0.00673937593399446
0.405687032656241,0.605058593250364,0.00673988258278115
0.38091418727595,0.539755044081212,0.00675050132471422
0.402614608576195,0.555549820094914,0.00855109095275542
0.383732016958816,0.549351659861082,0.00680069792264717
0.428210929038341,0.56177129410315,0.0117681346654849
0.442332382744184,0.561592945112788,0.0132718967877847
0.647426726150959,0.524292920136517,0.0521398992215133
0.602866036413472,0.519422926036399,0.0379944058839396
1.46913539946136,0.00788451745660424,0.297835538316576
1.45442257088029,0.00866690342017627,0.266024389770816
1.44774537333606,0.00850935631625549,0.268363740111252
1.45388358540785,0.0075929315913064,0.284455229976418
1.51560766238718,0.0122842108354655,0.252475456856876
1.50585393902966,0.00831229593425524,0.274068247661159
1.48919472869412,0.017403900440628,0.272063264113398
0.429716809444461,0.50877315869094,0.00674029801070315
0.498701176428539,0.516083016803307,0.0187191247563256
0.5966067778073,0.51377345049582,0.0255455432432767
0.543277210772193,0.517233739985439,0.02304569562253
0.467435288698488,0.519531330516685,0.0142852085341725
0.514515473149123,0.512965324430738,0.0192002019614862
0.499783154450902,0.51218660731232,0.0138445415117035
0.552422838967718,0.519049173645572,0.0240371370413552
0.58627545189745,0.515752794342155,0.0268831174931235
1.3407545789726,0.0775893958857738,0.17405523065781
1.39446559874725,0.0809141261490644,0.165004433653659
1.2435898784194,0.148348437440165,0.105153323415187
1.28577084462485,0.0802115030865516,0.150113605629583
1.56710249546154,0.0672742096521123,0.168144553802947
1.33128217458739,0.0753520022953185,0.169643416262705
1.27569583399059,0.0772708736325188,0.163031071270677
1.49558417105944,0.0618851077227069,0.168149642689998
1.5518165879198,0.115982431301059,0.106481615035344
1.56481849314441,0.116496090455357,0.105981048962948
1.54969002601483,0.118308118608413,0.106186073129889
1.5759599089137,0.118411059995641,0.106132553023271
1.44738708035136,0.123801994080306,0.080427299487467
1.4897859675398,0.136265954120008,0.0937231970946978
1.79211814081005,0.121570235420053,0.109194823413363
1.583723860638,0.134068413221624,0.0880226383150786
0.0138812011903141,0.196461770922237,0.104212152121537
0.00931190615724804,0.0885864074781117,0.182607849361284
0.0104525314961785,0.0883829560736442,0.182642152222039
0.00821848765135029,0.0885680525754694,0.161162959726102
0.0545184746239991,0.0832662132867746,0.163896069155719
0.0567390910041801,0.0952151631598761,0.16628582276858
0.10988821999784,0.0914751080069816,0.152657781435497
0.0146432476362281,0.0874137120912991,0.182743929746354
0.6317543777562,0.130861830180579,0.0963471456814411
0.624066414054419,0.129716457778838,0.107140153381989
0.619029871010035,0.129478484355215,0.111807095909918
0.705963319062576,0.123100094044484,0.102783061573458
0.578851093366901,0.141126103650597,0.0766481931809274
1.19858402292769,0.00673794700313437,0.202485432887867
1.24275756250592,0.00673794704048065,0.207930419352034
0.642153433051037,0.165375339682891,0.0876217060010683
1.1808657121221,0.0224664253490466,0.182493432505534
1.2361052485344,0.0155238231650206,0.230781838222956
1.28021881509299,0.00674384735266492,0.199187914318128
1.24401440671289,0.016009267717935,0.240348423047319
1.18521376636962,0.0112000470716828,0.227529240921571
1.18220784063641,0.0168296464443361,0.206965789855317
1.08213155735638,0.00673794725637499,0.243868476388349
1.18231239866307,0.0124935268389025,0.241131303677799
1.01011854987044,0.143799243651021,0.0507379797393296
