"participant","leaveoutindex","reward","environment","horizon","kError","beta","tau"
1,1,"Cumulative","Rough",5,0.00673828283494898,42.3088519339961,53.8615221682753
1,2,"Cumulative","Rough",5,0.00673818736649174,44.6356348550777,54.006511959409
1,3,"Cumulative","Rough",5,0.00673857403039271,44.5741591561188,46.3153096475285
1,4,"Cumulative","Rough",5,0.00673821915067771,44.7167412129956,52.3745752768653
1,5,"Cumulative","Rough",5,0.00674104092757688,44.4480620640101,54.4994456765917
1,6,"Cumulative","Rough",5,0.00673832027233175,44.3889988580114,48.5270943162268
1,7,"Cumulative","Rough",5,0.00673944966404923,44.7068892117324,52.4628436837214
1,8,"Cumulative","Rough",5,0.00673812939596881,40.672092256479,54.5929792882875
1,1,"Cumulative","Rough",10,0.00674133228268785,44.7182216585126,38.0102515464581
1,2,"Cumulative","Rough",10,0.00673805082713338,44.7120511399548,36.8434184193794
1,3,"Cumulative","Rough",10,0.00675075296220099,44.5860539690165,33.7333814310706
1,4,"Cumulative","Rough",10,0.0067391787052148,44.7201537826668,36.6905066447641
1,5,"Cumulative","Rough",10,0.00673812884562289,44.6870324986186,37.8222281321802
1,6,"Cumulative","Rough",10,0.00673796209098804,44.6650732921132,34.536878739534
1,7,"Cumulative","Rough",10,0.00673820058248178,44.6722881873967,44.8948335408534
1,8,"Cumulative","Rough",10,0.00673816213024338,44.7030814546974,37.9232302761682
2,1,"Cumulative","Rough",5,0.00674440986566683,44.7182145506439,25.9508746212547
2,2,"Cumulative","Rough",5,0.00674043932485634,44.722166191854,24.65988525718
2,3,"Cumulative","Rough",5,0.00673912888567606,44.7384550925806,25.9477270841711
2,4,"Cumulative","Rough",5,0.00674087211650037,44.6661164174559,24.9707728766759
2,5,"Cumulative","Rough",5,0.00673856719229139,44.7240875789575,26.5072164518752
2,6,"Cumulative","Rough",5,0.00674128957703698,44.7151776522741,25.6210953150581
2,7,"Cumulative","Rough",5,0.00674033849520353,44.6586326004678,23.5105735548065
2,8,"Cumulative","Rough",5,0.00674011218508875,44.6621115244312,23.9833703557259
2,1,"Cumulative","Rough",10,0.00674271402393046,44.6559886590321,32.3025943417533
2,2,"Cumulative","Rough",10,0.00673899625277192,44.7016017721918,33.0719445382627
2,3,"Cumulative","Rough",10,0.00674191999804179,44.7378626413621,31.9630898815159
2,4,"Cumulative","Rough",10,0.00673856993680889,44.7122661587392,32.468420755011
2,5,"Cumulative","Rough",10,0.00673906028048145,44.7211316745363,29.9722348426092
2,6,"Cumulative","Rough",10,0.00673840066951391,44.7133137109713,29.6283569922757
2,7,"Cumulative","Rough",10,0.00673909124989294,44.7055866011824,32.9408330014739
2,8,"Cumulative","Rough",10,0.00673856848858248,44.7277818242521,33.4949420220115
3,1,"Cumulative","Smooth",5,8.70007409599391,0.00673965133223692,0.0126014505705553
3,2,"Cumulative","Smooth",5,10.7968688536732,0.00673805461275306,0.0101195209878849
3,3,"Cumulative","Smooth",5,9.48756293996083,0.00692540634289627,0.0114491025707698
3,4,"Cumulative","Smooth",5,9.17953338133573,0.00673944211764137,0.010821940027035
3,5,"Cumulative","Smooth",5,9.13627156183049,0.00673808056822914,0.0118503086509846
3,6,"Cumulative","Smooth",5,8.76792100269901,0.00673902420298605,0.012583644725372
3,7,"Cumulative","Smooth",5,6.57905016959112,0.00673798788884915,0.0161896827720591
3,8,"Cumulative","Smooth",5,10.7330259418351,0.0067388396320234,0.0102117517861649
3,1,"Cumulative","Smooth",10,11.8863006428453,0.0067384489923535,0.00688915857233752
3,2,"Cumulative","Smooth",10,11.5874254670636,0.00673802274999242,0.00678725950683081
3,3,"Cumulative","Smooth",10,11.0598683875134,0.00673862641866576,0.00727402246300029
3,4,"Cumulative","Smooth",10,11.418839612237,0.00673821302656862,0.00710365120403748
3,5,"Cumulative","Smooth",10,12.6222631967232,0.00692891472328514,0.00673827797387594
3,6,"Cumulative","Smooth",10,11.6019966978567,0.00673810059886205,0.00753696975443916
3,7,"Cumulative","Smooth",10,10.4122292249321,0.00673866441105629,0.00771799249371109
3,8,"Cumulative","Smooth",10,12.6093988739253,0.00673989445748373,0.00674159005306906
4,1,"Best","Rough",5,0.0067394537488359,44.704254435406,33.9502189100927
4,2,"Best","Rough",5,0.0067397760593831,44.7154238606462,35.7629383910026
4,3,"Best","Rough",5,0.00674237310583404,44.5652636017207,34.3870983259435
4,4,"Best","Rough",5,0.00673960414672689,44.6635821496901,36.8425372943427
4,5,"Best","Rough",5,0.00675407324091772,44.708555041979,33.8771133164199
4,6,"Best","Rough",5,0.00673848044973354,44.5493214191427,35.6452753579246
4,7,"Best","Rough",5,0.00675603276368359,44.8890909876437,36.4009237515293
4,8,"Best","Rough",5,0.00673821839941032,44.7259886585807,35.6163130908703
4,1,"Best","Rough",10,0.00673979559796041,44.7249442367861,33.0692392163238
4,2,"Best","Rough",10,0.00674404857984787,44.71273995558,35.8503894774033
4,3,"Best","Rough",10,0.00673823437921312,44.7102001474715,36.3838497339156
4,4,"Best","Rough",10,0.00673813756586551,44.724600509334,31.6746441376048
4,5,"Best","Rough",10,0.00673838612261089,44.7141159454778,36.3542650020228
4,6,"Best","Rough",10,0.00673822123389996,44.6277578094552,36.0476071251376
4,7,"Best","Rough",10,0.00673911057164855,44.778922202172,33.3396084156967
4,8,"Best","Rough",10,0.00674337417700928,44.6794981790827,32.9754679598275
5,1,"Best","Rough",5,0.00673821438697388,0.406874212890153,0.296132829473406
5,2,"Best","Rough",5,0.00673820893250218,0.423098831026718,0.271999182873363
5,3,"Best","Rough",5,0.00673818804600496,0.396406791983167,0.274681705664992
5,4,"Best","Rough",5,0.00673949429750847,44.7121269923614,30.522890701549
5,5,"Best","Rough",5,0.00673862482771533,0.369345734265696,0.283296731550083
5,6,"Best","Rough",5,0.00673817367982548,0.372201077900405,0.281169731677892
5,7,"Best","Rough",5,0.00673917800951493,0.358730377960052,0.258507529215133
5,8,"Best","Rough",5,0.0067382295901123,0.376822193579736,0.276797182747583
5,1,"Best","Rough",10,0.00673828327929172,44.7232564122165,31.828762597792
5,2,"Best","Rough",10,0.00674892851681032,45.942964367291,33.9008664628949
5,3,"Best","Rough",10,0.166659859343835,44.7429688310707,33.6887111527046
5,4,"Best","Rough",10,0.0904686791514272,45.3370684953313,33.7169743343606
5,5,"Best","Rough",10,0.108271697682346,44.9291043456303,30.926175705042
5,6,"Best","Rough",10,0.00674600192364625,44.7295382446259,33.8654491560457
5,7,"Best","Rough",10,0.00674148021665177,44.7255138109694,30.0113345938845
5,8,"Best","Rough",10,0.0110533121976422,46.389582616091,34.3537740740202
6,1,"Best","Smooth",5,0.00673807519898612,0.499615301206131,0.297282760136621
6,2,"Best","Smooth",5,0.00673913475477484,0.526262906277247,0.30686796898739
6,3,"Best","Smooth",5,0.0067384437740798,0.4462529313983,0.280628329698732
6,4,"Best","Smooth",5,0.00675092326667355,44.7519678267509,27.5043523052037
6,5,"Best","Smooth",5,0.00673797091442262,0.418911519694345,0.253678528423566
6,6,"Best","Smooth",5,0.00673796483735419,0.517909753166696,0.309385798938272
6,7,"Best","Smooth",5,0.00673914241009837,0.513564941204945,0.328086988499881
6,8,"Best","Smooth",5,0.0067381376233904,0.430777334962491,0.263099278376253
6,1,"Best","Smooth",10,0.006738334872463,0.371065058149845,0.264352711098175
6,2,"Best","Smooth",10,0.00673798089085747,0.278438156759439,0.20137547878207
6,3,"Best","Smooth",10,0.00673933574234736,44.7335365989402,30.5314178824769
6,4,"Best","Smooth",10,0.00673845661054581,0.374240006986757,0.246883072813207
6,5,"Best","Smooth",10,0.00673816901732099,0.359013730934684,0.252210495990059
6,6,"Best","Smooth",10,0.00673848371406194,0.323660853271106,0.211089885273882
6,7,"Best","Smooth",10,0.00673800028525685,0.343164702228543,0.229295363124815
6,8,"Best","Smooth",10,0.00673798353914692,0.363625864516015,0.249535426620675
7,1,"Cumulative","Rough",5,0.00673794737221539,0.127236784929121,0.0556688218386552
7,2,"Cumulative","Rough",5,1.57632116723638,0.144635959433274,0.0637574389939631
7,3,"Cumulative","Rough",5,1.60252404990965,0.143564636261332,0.0632927752906149
7,4,"Cumulative","Rough",5,1.94784129733034,0.119087732513307,0.0542469589621196
7,5,"Cumulative","Rough",5,1.97079630394602,0.128942303055253,0.0568792776805049
7,6,"Cumulative","Rough",5,2.18062094687583,0.135033359927765,0.0548006526251147
7,7,"Cumulative","Rough",5,0.861079458548397,0.119213356161807,0.0546657941268191
7,8,"Cumulative","Rough",5,1.69165048134365,0.139188346070063,0.0614452710607119
7,1,"Cumulative","Rough",10,0.00673794748797462,0.0866650932450446,0.0494107500413825
7,2,"Cumulative","Rough",10,11.5598835410191,0.00845482564503098,0.00676472666436027
7,3,"Cumulative","Rough",10,0.00673794834469236,0.102679317773439,0.0594276894719533
7,4,"Cumulative","Rough",10,11.8329351842692,0.0088933572896473,0.00675586336224457
7,5,"Cumulative","Rough",10,0.00673794887478827,0.0789978041716959,0.0428828388676107
7,6,"Cumulative","Rough",10,11.477174576427,0.00895968072114059,0.00674167466041734
7,7,"Cumulative","Rough",10,11.2008406932788,0.00806758853033804,0.00675438507532008
7,8,"Cumulative","Rough",10,0.00673794720196047,0.110018572188858,0.059194817439516
8,1,"Cumulative","Rough",5,0.00673794716363975,0.0647286785524177,0.0772039736269819
8,2,"Cumulative","Rough",5,8.95574749795781,0.0067389611508893,0.00929305216165526
8,3,"Cumulative","Rough",5,8.87629911186049,0.00674637839390522,0.00889656793719612
8,4,"Cumulative","Rough",5,8.51255335558381,0.00676581479009205,0.00992461399007451
8,5,"Cumulative","Rough",5,7.86844785050917,0.00676408075445013,0.0106795808639043
8,6,"Cumulative","Rough",5,9.40301159501617,0.00673837448272237,0.00825113264824318
8,7,"Cumulative","Rough",5,0.00673794707716534,0.0207765952613462,0.0606860607435107
8,8,"Cumulative","Rough",5,8.35563857415616,0.00674016459222261,0.0104355670982707
8,1,"Cumulative","Rough",10,10.7194334664629,0.0067380986830675,0.00678971477542421
8,2,"Cumulative","Rough",10,12.3921757517427,0.00832056009412561,0.00673905321571786
8,3,"Cumulative","Rough",10,12.2619370980035,0.00844523932869543,0.00673796607302496
8,4,"Cumulative","Rough",10,12.5098790645243,0.00813996355434399,0.00673797673988155
8,5,"Cumulative","Rough",10,12.5499879661507,0.0089675107789575,0.00673795528699473
8,6,"Cumulative","Rough",10,12.7016255276804,0.00895257597509417,0.00673853815466321
8,7,"Cumulative","Rough",10,11.2813157786342,0.00844302097666145,0.00673827146250811
8,8,"Cumulative","Rough",10,12.505972513651,0.00874740303861394,0.00673796164859779
9,1,"Cumulative","Smooth",5,0.00674143165678135,44.7119008370509,27.3550190859469
9,2,"Cumulative","Smooth",5,0.00674188144136379,44.7215580084617,26.821901517348
9,3,"Cumulative","Smooth",5,0.00673975245902207,44.6792984478587,32.1281014699859
9,4,"Cumulative","Smooth",5,0.00674653040105985,44.6537398673078,29.4353656415431
9,5,"Cumulative","Smooth",5,0.00673922168603994,44.719671590524,30.7970827119677
9,6,"Cumulative","Smooth",5,0.00674127849084755,44.7210051359154,28.9397689012905
9,7,"Cumulative","Smooth",5,0.00674319707985357,44.5453112128299,29.3030903384035
9,8,"Cumulative","Smooth",5,0.00674026454773313,44.7714425624629,28.7142651075166
9,1,"Cumulative","Smooth",10,0.00675159348393549,44.9024277960119,24.5979909331307
9,2,"Cumulative","Smooth",10,0.00673953669766394,44.7241783973338,23.8469315907438
9,3,"Cumulative","Smooth",10,0.00673946641718786,44.7219147539264,24.1779860553539
9,4,"Cumulative","Smooth",10,0.00673973887682173,44.7293072913688,26.673784355295
9,5,"Cumulative","Smooth",10,0.00674169651475081,44.722145278113,23.2285644783554
9,6,"Cumulative","Smooth",10,0.00673886314153583,44.7078605737111,24.7160544009002
9,7,"Cumulative","Smooth",10,0.00674776757846757,44.7296771291668,24.8444525057995
9,8,"Cumulative","Smooth",10,0.00673977743608946,44.7216216748048,26.0542165175373
10,1,"Cumulative","Smooth",5,0.00673858928803365,44.7655637955402,32.8697560518861
10,2,"Cumulative","Smooth",5,0.00674029865193186,44.7090825302235,30.5772227582887
10,3,"Cumulative","Smooth",5,0.00673803191602081,44.6870355540682,30.8126591078827
10,4,"Cumulative","Smooth",5,0.00673968823335982,44.6647052154851,29.6364602695803
10,5,"Cumulative","Smooth",5,0.00674234720622521,44.7190410010125,33.3526619118581
10,6,"Cumulative","Smooth",5,0.00673919050690554,44.7283687968017,33.0607121784191
10,7,"Cumulative","Smooth",5,0.00674332210391212,44.7064352084979,29.7308006789836
10,8,"Cumulative","Smooth",5,0.00673989947634262,44.6416247444639,31.3565483609446
10,1,"Cumulative","Smooth",10,0.00674033625590552,44.7182833785096,30.9835754865292
10,2,"Cumulative","Smooth",10,0.00674139195148794,44.8222984815152,28.2933167682613
10,3,"Cumulative","Smooth",10,0.00673912793187212,44.7252333612138,32.2314473028363
10,4,"Cumulative","Smooth",10,0.00673938518357531,44.7310190228207,29.3414890672246
10,5,"Cumulative","Smooth",10,0.00674005035400551,44.685507281411,28.9228216587969
10,6,"Cumulative","Smooth",10,0.00674012537845669,44.6998806251086,31.372044518471
10,7,"Cumulative","Smooth",10,0.00673866282030977,44.7901221428469,29.850871417126
10,8,"Cumulative","Smooth",10,0.00674020897030177,44.7344050256079,29.8270652964872
11,1,"Best","Rough",5,0.00674361200005029,45.0090320602509,32.8712238815175
11,2,"Best","Rough",5,0.00673978331637335,44.721218393394,33.7307675007619
11,3,"Best","Rough",5,0.00673926245849053,44.686658278875,32.0107434511346
11,4,"Best","Rough",5,0.00673855499455201,44.7221298924423,34.7885186552414
11,5,"Best","Rough",5,0.00673905485380959,44.704599333958,32.9473397434154
11,6,"Best","Rough",5,0.00673832854108104,44.7008834200615,34.6209591146679
11,7,"Best","Rough",5,0.00673881822377775,44.7228518706747,36.2548233797889
11,8,"Best","Rough",5,0.00673939279534175,44.7137396865839,33.7621581673346
11,1,"Best","Rough",10,0.00674931442265129,44.7196287984173,45.4035617384209
11,2,"Best","Rough",10,0.00673916165921111,44.6991200782802,45.4322994288349
11,3,"Best","Rough",10,0.00674995770273475,44.6417459168274,39.3325505255345
11,4,"Best","Rough",10,0.00673871454655802,44.7197604851671,48.1615111014006
11,5,"Best","Rough",10,0.00673798503162958,44.7229724959471,43.7127617321573
11,6,"Best","Rough",10,0.006739127046248,44.7120876183995,44.8138747897906
11,7,"Best","Rough",10,0.0067395701546798,44.7253701001579,43.9703307803581
11,8,"Best","Rough",10,0.00673815157996997,44.7199475371794,42.8660128672421
12,1,"Best","Rough",5,0.00673794815995459,0.184542672265093,0.145830832156786
12,2,"Best","Rough",5,0.00673804307350758,0.193348861447138,0.153677348028638
12,3,"Best","Rough",5,0.00673798852827338,0.174545220995336,0.139286722022627
12,4,"Best","Rough",5,0.00673795169251539,0.236566833534843,0.182248757143377
12,5,"Best","Rough",5,0.00673796911689771,0.186192279396003,0.156095964314172
12,6,"Best","Rough",5,0.00673824804612491,0.184591630361798,0.149826324512406
12,7,"Best","Rough",5,0.00673799147932043,0.195235074892506,0.154455934614999
12,8,"Best","Rough",5,0.00673855573133656,0.206459407610491,0.173608917592255
12,1,"Best","Rough",10,0.00673808071695286,0.257674451600232,0.198311380520719
12,2,"Best","Rough",10,0.0067387095097249,0.211961535765376,0.152125320254509
12,3,"Best","Rough",10,0.00673872650167467,0.231114340157283,0.168191583151193
12,4,"Best","Rough",10,0.00673835887001216,0.24060715338231,0.172891536960616
